id,username,text,keywords,date,location
1189448805244125184,oskita66,"#savedaredevil @Marvel  @RobertIger @Kevfeige @MarvelStudios @Daredevil @realdonaldtrump @jesuscristo @dios @lameca @Pontifex_es DIossssssssssssssssssssssssssssssssssssssssssssssssssssssssss Daredevil in UCM 

No reboot https://t.co/5JehlURaOR",['trump'],2019-10-30 07:47:48,
1189547115837558785,Granma_it,"Gli impostori che appoggiano le misure d’asfissia di Trump contro #Cuba 
#Mundo
https://t.co/OQNa2to9Rc https://t.co/vyNDpbPr3U",['trump'],2019-10-30 14:18:27,
1189438877104259073,giomonticelli,@RiccardoE @realDonaldTrump Si ma non faccio riferimento agli scorsi anni. Prendiamo come esempio 10/15 anni fa 😅😅 a dicembre andavi al mare? Da noi nelle Marche dal 10 Ottobre iniziava il freddo polare! Ora vado in giro ancora in t-shirt 🙃🙃,['trump'],2019-10-30 07:08:21,"Milano, Lombardia"
1189569311410737152,sitornaasperare,@MarisaFerrari20 Sì ca...o addosso... han capito che tra poco gli arriva uno storm in faccia...@realDonaldTrump vuole la verità e non scherza.,['trump'],2019-10-30 15:46:39,La Verità solo la Verità.
1189603807107473413,CKRDZSpreadLove,@jimmykimmel @BarackObama @realDonaldTrump C’è da piangere,['trump'],2019-10-30 18:03:44,
1189643303534370816,simo6608,@tg2rai @g_occhionero E chi sta mentendo?? Trump  Barr e Durham?? Non credo,['trump'],2019-10-30 20:40:40,
1189437984661213184,RiccardoE,"@giomonticelli @realDonaldTrump No, dai. Andiamo sempre a mare di questi tempi. In passato sono andato il 15 dicembre.",['trump'],2019-10-30 07:04:48,Capri
1189515826711449600,SePacem,@ilsestosanso @realDonaldTrump Vorrei che spiegassi tutto questo.,['trump'],2019-10-30 12:14:07,
1189374993395867648,autocostruttore,"Criticatelo pure. Accusatelo anche di razzismo, populismo, concussione, evasione, abusi di ogni genere... Potrà anche essere colpevole. M di certo Trump è l'unico ad avere le palle di combattere il terrorismo senza guardare in faccia a nessuno. https://t.co/lO6Gow5WHK",['trump'],2019-10-30 02:54:30,Colombia
1189512293215662080,Reiuxcat,"@greta @realDonaldTrump RE: Baghdadi tipster/infiltrator

https://t.co/H6XYDFSgkh",['trump'],2019-10-30 12:00:05,Arkansas (Texan in Exile) 
1189646845523451914,GiulioTerzi,#ImpeachmentHearings: il Lt.Col.@AlexanderVindman è il primo testimone diretto della telefonata #Trump #Zelensky  a riferirne al Congresso . @GlobalCRL https://t.co/8OTbf19Rmn,['trump'],2019-10-30 20:54:45,
1189540354095243265,Roberto53688686,"Torna a fare il professore che non ti fai male Maurizio Molinari, rivelazione a L'aria che tira: ""Giuseppe Conte è accerchiato da due Donald Trump"" https://t.co/b1MYLz5gLE",['trump'],2019-10-30 13:51:35,"Varese, Lombardia"
1189594632298123267,anna_annie12,"Trump su Al Baghdadi, Obama su Bin Laden: due discorsi, due stili, due leadership https://t.co/QJ6WIwWviK",['trump'],2019-10-30 17:27:16,World *** 🇨🇦🏂🧜‍♀️⚡️
1189548253982920704,salt4110,"@MarlonJD1978 @marco_gervasoni @francescatotolo Oggi, sotto l'amministrazione Trump, la Camera Usa riconosce ufficialmente, dopo un secolo, il genocidio degli armeni
Cosa che il suo predecessore, inutile Nobel per la pace, non è stato in grado di fare.",['trump'],2019-10-30 14:22:59,
1189518522193498114,2b50de5a0688475,"30ottobre1938 USA.
Alle 20.00 dai microfoni della CBS RADIO,Orson Welles propone un'interpretazione così veritiera de ""La guerra dei mondi""che molti Statunitensi  pensano trattarsi della cronaca di un'invasione aliena in atto.Scene da panico in tutti gli USA.Oggi credono a Trump. https://t.co/NO68CURZyK",['trump'],2019-10-30 12:24:50,"Alessandria, Piemonte"
1189585110061977603,casa1404,@fattoquotidiano Per una volta sono d'accordo con Fassina . Gli F35 erano la battaglia epocale dei 5s ed invece ne prendiamo circa 80 per far piacere a Trump,['trump'],2019-10-30 16:49:26,
1189543783643283456,BlakeLawrence,@realDonaldTrump You confessed. Mulvaney confessed. Giuliani confessed. All on television.,['trump'],2019-10-30 14:05:13,"Oakland, CA"
1189621185761435648,OttantaMagic,"@paolomadron Il gruppo FCA non è più principalmente italiano per peso geografico in vendite o progettazione, la classe dirigente del paese crede che esista ancora il gruppo Fiat d’altri tempi. Piuttosto, aspettiamo tweet di Trump che esprime disappunto per Jeep “in mano” a Francesi e Cinesi!",['trump'],2019-10-30 19:12:47,Milano_da_bere
1189363918155718656,camilaknuto,"mia madre: che cazzo ridi?
io: trump hai chiamato sergio matterello “presidente mozzarella”
mamma: stronza",['trump'],2019-10-30 02:10:30,sp/cwb
1189620799969333249,MarcoNagni,@RaiNews Brutta la sensazione che ogni scelta della Fed sia influenzata dal Presidente Trump.,['trump'],2019-10-30 19:11:15,"Falconara Marittima, Marche"
1189564391764758528,filipposantelli,"La conseguenza è che Trump e Xi Jinping dovranno trovare un altro posto per firmare il loro accordo commerciale ""fase 1"" - pare differenza da poco, ma avere un campo neutro aiuta https://t.co/szRhs3gGqb",['trump'],2019-10-30 15:27:06,"Beijing, China"
1189654948058927110,anari56,La scure di Trump inizia  a colpire...amo quest'uomo👏👏👏 https://t.co/gicmtfn4b1,['trump'],2019-10-30 21:26:56,
1189628309732282372,RenezJr,"@Ad_Analytics @realDonaldTrump Bravo, Mr. President, Bravo!!!",['trump'],2019-10-30 19:41:05,
1189485070136025095,granieri_gianlu,@Charlotte3117 Trump a questo gli fà un culo quadrato,['trump'],2019-10-30 10:11:54,
1189549081644847104,springsteen1949,"[News]Springsteen, la schitarrata hard rock contro Trump https://t.co/0EznxDd50L Born in the Usa, ha cantato Bruce Springsteen． E ora lo canta ancora più forte in faccia addirittura a Donald Trump: “Io sono nato in America, tu non sai neppure che cosa significhi… https://t.co/stNqFosGiF",['trump'],2019-10-30 14:26:16,Japan
1189579459512406016,polemicarc,@FartFromAmerika @Luca_Fantuzzi In TV sembra un nano da giardino col mento a forma di culo e il ciuffo prestato da Trump.,['trump'],2019-10-30 16:26:59,
1189430310263500800,giomonticelli,@RiccardoE Quanti gradi fa?? Fortuna che @realDonaldTrump dice che non ci sono cambiamenti climatici 🤣 ancora al mare ai primi di novembre 😎,['trump'],2019-10-30 06:34:19,"Milano, Lombardia"
1189347258573250561,PaolaPArte,Ecco chi è il cane eroe che ha stanato Al Baghdadi a cui il presidente Trump ha reso onore su Twitter… https://t.co/9gSZGFU02l di @LaStampa,['trump'],2019-10-30 01:04:18,
1189635230031892480,GiulioTerzi,"#ImpeachmentHearings: @AlexanderVindman testimonia che Amb.#Sondland ,inviato da #Trump in Ucraina, aveva ""enfatizzato importanza Ucraina si decidesse avviare indagine contro i #Biden e società  #Burisma si cui era socio @HunterBidenl ""per sbloccare aiuti militari Usa @GlobalCRL https://t.co/u4F2xMjFY6","['trump', 'biden']",2019-10-30 20:08:35,
1189614487281815552,VinceErcolano,"Presidente Trump, al di là della ridicola espressività mimica e testuale del suo annuncio sulla morte di un terrorista (ridicolo anch'esso nella sua boria religiosa) le faccio presente che dire ""è morto come un... https://t.co/iLAi5Fv7j0",['trump'],2019-10-30 18:46:10,"Milano, Lombardia"
1189460427396337664,carlobonini,"#Russiagate, Vecchione al Copasir, ma gli Usa smentiscono ancora @GiuseppeConteIT . E Palazzo Chigi finisce nell’infernale partita che ruota intorno all’impeachment di @realDonaldTrump | Rep https://t.co/3Clxl40fmr @repubblica",['trump'],2019-10-30 08:33:59,Roma
1189562500641153025,EfisioErriu,@KelleddaMurgia Questa l'ha detta anche Trump,['trump'],2019-10-30 15:19:35,Cagliari
1189587409123631109,CrisGnesutta,Quando all'idiota indichi la Luna (il rischio concreto di ecocatastrofe) l' idiota commenta il dito (#GretaThunberg). #Greta #FridaysForFuture #Salvini #Lega #Meloni #Fdi #Trump #DonaldTrump #Bannon #Bolsonaro #SosAmazzonia https://t.co/ushxUjHGlX,['trump'],2019-10-30 16:58:34,Morsano al Tagliamento
1189668936033472513,GiulioTerzi,#ImpeachmentHearings: Amb.#Sondland e @AlexanderVindman con interlocutori ucraini all'incontro nel quale vi sarebbero state pressioni americane perché  Kiev avviasse indagini sui #Biden @GlobalCRL https://t.co/FVKYkHJ1Ei,['biden'],2019-10-30 22:22:31,
1189591843350159360,luchacontinua2,"I progressisti avanzano in #AmericaLatina
Trump e i suoi camerati neofascisti in #Brasile, #Argentina, #Cile,#Honduras e #Colombia speravano in una marea di destra che continuasse a diffondersi nell’emisfero occidentale. Le notizie da... https://t.co/biL54xWnvf",['trump'],2019-10-30 17:16:11,Italia
1189592034677379072,DrewFallon4,@1americanguy @SenSchumer @realDonaldTrump Imbiscile!,['trump'],2019-10-30 17:16:57,
1189657019386605574,EasyDodge,@_Islamicat @AOC @realDonaldTrump Occasional-Cortex 🤣😎,['trump'],2019-10-30 21:35:10,Hertfordshire
1189457419413397504,LidiaRazzano,Trump contro Bezos: tutti i motivi dietro lo schiaffo del Pentagono ad Amazon https://t.co/zTHbBR76pi,['trump'],2019-10-30 08:22:02,
1189574030703112193,PaoloBorg,"Amazon aveva in mano il contratto per i servizi cloud del Dipartimento di Stato.
10 miliardi di dollari.
Trump ha bloccato tutto e chiesto di rivedere.
Bezos è proprietario del Post che attacca Trump su impeachment.
I 10 miliardi sono andati a Microsoft.
End of the story",['trump'],2019-10-30 16:05:24,Milano
1189669798151643137,GiulioTerzi,#ImpeachmentHearings:  @AlexanderVindman dichiara aver messo in guardia Amb.@Sondland :affermare con interlocutori ucraini esigenza indagine su #Biden  per poi ottenere aiuto militare Usa- e dannoso a sicurezza USA. @GlobalCRL @Geopoliticainfo https://t.co/uwRxsbBzQl,['biden'],2019-10-30 22:25:57,
1189475121431564288,_Maka72,"@LisadaCa @scenarieconomic bene 
mattarello ha già preso una lisciata da Trump
adesso per toglierci dai coglioni i renziani bisogna sbattere in galera renzi E TUTTA LA FAMIGLIOLA !

DONALDONE PENSACI TU !",['trump'],2019-10-30 09:32:22,Treviso
1189644929955500033,180dphotography,@realDonaldTrump @WhiteHouse @GreggJarrett Gregg Jarrett??!!!! HAHAHAAHAHAHAHAHA!,['trump'],2019-10-30 20:47:08,"Asheville, NC"
1189483466146172929,susannaricciar1,@carlobonini @GiuseppeConteIT @realDonaldTrump @repubblica a me gli usa hanno detto che ha detto tutto vero...,['trump'],2019-10-30 10:05:32,Italia
1189565478479507459,gava_franco,@CaslerNoel @realDonaldTrump Ciao mi potresti contattare ?,['trump'],2019-10-30 15:31:25,
1189423741064962053,gmarino53,"@14Orlandi @corobi @PoliticaPerJedi Mi scusi ma quando l’ho offesa? Esprimere un pensiero diverso dal suo e’ offendere? Io penso che ci sia in atto una manipolazione del pensiero tramite i social, e i fatti, da Trump a Brexit, da Cambridge analytica, da Bannon alla Bestia, tutti accertati, me ne danno atto",['trump'],2019-10-30 06:08:12,"Salgareda, Veneto"
1189526670224625664,PrinceDavid_BEL,La corrente dell'estrema Destra nn riguarda solo l'Italia bensì tutto l'Occidente dall'avvento funesto di #Trump all'intrusione della #Russia x dissolvere l'#UE (vedi #Brexit) quindi come Italiano spero si possa ancora scacciare il vero male: l'INDIFERRENZA e il populismo. https://t.co/9r21sig4gC,['trump'],2019-10-30 12:57:13,Europe-BeNeLux
1189646071347273729,GiulioTerzi,"#ImpeachmentHearings :
@AlexanderVindman ricorda che in riunione con Amb.#Sondland @AmbJohnBolton terminò la discussione quando Sondland iniziò a insistere per condizionare l'aiuto a Kiev all'indagine sui #Biden. @GlobalCRL https://t.co/eM6vFZV1gG",['biden'],2019-10-30 20:51:40,
1189527540110630913,radioromalibera,"La “cura” Trump funziona, 900 cliniche senza fondi https://t.co/hKArU9kv0l #radioromalibera",['trump'],2019-10-30 13:00:40,
1189626751456104451,Spartac20695328,@matteorenzi E io che pensavo fossi andato a elemosinare indulgenza per l'imminente Spygate sotto la Trump Tower...,['trump'],2019-10-30 19:34:54,
1189463146290962432,donatellaluisa,"#Trump vuole che sia Exxon o una società USA a sfruttare il #petrolio.

c'è solo un piccolo problema.. 

https://t.co/uTmYSpJKlJ",['trump'],2019-10-30 08:44:47,Roma
1189641076136726532,Pietro72653528,@luigimarattin Questo account è la cosa più bella su Twitter dal #covfefe di Mr. Trump,['trump'],2019-10-30 20:31:49,
1189621767859560448,DanielaColi2,Il Papadopolous ex aiuto della campagna elettorale di Trump di cui parla molto da noi è stato in carcere per avere mentito a Fbi : cercava materiale russo contro HC a Londra. Questo per media UK. https://t.co/G86JB7FVZA,['trump'],2019-10-30 19:15:06,
1189486861695291393,ilmessaggeroit,"#gm taglia stime 2019, maxi-sciopero pesa per 3 miliardi. Casa si schiera con Trump su emissioni https://t.co/1xXW0wP1te",['trump'],2019-10-30 10:19:02,Roma
1189581620241747968,eleonoratafuro,"La questione del riconoscimento del genocidio ha risonanza ben al di là di Erevan: viene infatti strumentalizzata da decenni da grandi potenze come #Russia e #USA. All'indomani del voto per il riconoscimento voluto da Trump, la mia analisi per @ispionline

https://t.co/tanVIPwJIF",['trump'],2019-10-30 16:35:34,"Milan, Lombardy"
1189511192689205249,18_prog,"@realDonaldTrump Così, a caso..",['trump'],2019-10-30 11:55:43,
1189615306479673344,GeoffreyNyong,@realDonaldTrump USA president. 😂😂😂 Insanity,['trump'],2019-10-30 18:49:25,"Nairobi, Kenya"
1189567871795552258,giu33liana,"#SteveBannon, dopo aver fatto vincere #Trump contro ogni previsione, NON E' STATO CACCIATO da #USA, è stato promosso ad altro incarico: disgregare la #UE. La sua prima vittoria è stata la #Brexit e ora sottotraccia continua a lavorare contro la nostra #Europa, con alterne fortune https://t.co/f5eHkqoB2F",['trump'],2019-10-30 15:40:56,"Roma, Lazio"
1189498386891849728,mario_gug,"La zona grigia: droni, mercenari e hacker sono il nuovo esercito della 'guerra ibrida' di Trump, che ritira le truppe dalle zone calde https://t.co/3y7Qx8ElTG via @bi_italia",['trump'],2019-10-30 11:04:49,"Brussels, Belgium"
1189519271510061063,jusmejudi,@realDonaldTrump     Un in America?? https://t.co/JAvErFWe74,['trump'],2019-10-30 12:27:49,
1189634104708472832,GiulioTerzi,#ImpeachmentHearings:  @AlexanderVindman dichiara aver messo in guardia Amb.@Sondland che  affermare con interlocutori ucraini esigenza di una loro indagine su #Biden  per poi ottenere aiuto militare Usa- era inappropriata e dannosa a sicurezza USA. @GlobalCRL @Geopoliticainfo https://t.co/uwRxsbBzQl,['biden'],2019-10-30 20:04:07,
1189531688658976768,iwearabeanie,@realDonaldTrump joe mamma,['trump'],2019-10-30 13:17:09,gang affiliate
1189485543924494336,yogaworx,@Realimpe1 @ChrisJZullo @realDonaldTrump Hahaha on pointe!!,['trump'],2019-10-30 10:13:47,"Perth, Western Australia"
1189446218906132481,MilanoFinanza,Trump gela l'Asia. Macron torna in Cina https://t.co/KAkGY44piK,['trump'],2019-10-30 07:37:32,"Milan, Italy"
1189588870725357568,musiclover_blu,"Kamala Harris scelta da Hollywood ma non dagli americani nei sondaggi, sarà interessante vedere chi vincerà le primarie democratiche",['kamala harris'],2019-10-30 17:04:22,
1189456459953836032,ArturoP66023286,"Maurizio Molinari, rivelazione a L'aria che tira: ""Giuseppe Conte è accerchiato da due Donald Trump"" https://t.co/sR6Rx66MR0",['trump'],2019-10-30 08:18:13,
1189655707563544576,fblrc,"@alaskaHQ Marina, siamo sicuri che il risultato sia quello sperato? Per es. Trump spese molto meno della Clinton in advertising eppure il suo messaggio fu più virale. Non si rischia semplicemente di avvantaggiare i messaggi più semplici e populisti?",['trump'],2019-10-30 21:29:58,"Milano, Lombardia"
1189498586234589190,RosariaBusnardo,È in atto l’ennesimo tentativo di ridisegnare il Medio Oriente. #Trump #Erdogan #Putin e la fine dell’Isis https://t.co/tXe5FdZKNA,['trump'],2019-10-30 11:05:37,roma
1189621302602149889,bitcoinconnect,Rudy Giuliani Is Finally America’s Mayor  https://t.co/ugfTQhWqy5 #isis #benladen #trumpthekidswerecrying #trump #Idlib #bidladen #Baghdadi #rudygiuliani #LockHimUp #boos #trumpbooed #anonymous https://t.co/EPJk1jKuWZ,['trump'],2019-10-30 19:13:15,
1189402890294759425,RobertoLB1,"Bookings è finanziato da Huawei, cinese. Bookings finanzia gli avvocati dei Dem per l'impeachment.
La Cina sta finanziando il tentativo di impeachment a Trump. https://t.co/H1rG4jqLUJ",['trump'],2019-10-30 04:45:21,"Roma, Lazio"
1189654806266294272,DamirNako,"@FlavioTosiTW Hai centrato il nocciolo della politica moderna. Tra Trump e Erdogan, io scelgo con tanto amore l' ""ITALIA"".",['trump'],2019-10-30 21:26:23,Villafranca di Verona
1189377284035231745,gazzettamantova,Halloween alla Casa Bianca: il rigido dolcetto senza scherzetto di Trump e Melania https://t.co/JUFyxnNy6q https://t.co/Gw65yAWgcC,['trump'],2019-10-30 03:03:36,"mantova, Italy"
1189689622982537216,gipipopi,"#Odino
Tutti nella stessa epoca:
#Salvini, #Johnson, #Putin, #Erdogan, #Trump... 
Si sta compiendo il #DisegnoIntelligente!
🤨🤔😖🤔🤨",['trump'],2019-10-30 23:44:44,"Bologna, Emilia Romagna"
1189462462732623874,paoloigna1,Nell'era di #Trump la violenza non diminuisce...https://t.co/mKANLVSMx6,['trump'],2019-10-30 08:42:04,
1189473298264006656,a_meluzzi,"Maurizio Molinari, la rivelazione a L'aria che tira: ""Perché Giuseppe Conte è accerchiato da due Donald Trump"" - Libero Quotidiano https://t.co/8kUmGqQS2j",['trump'],2019-10-30 09:25:08,
1189525446150557696,argentofisico,"Della serie “news che non daranno nei tg”: Militare USA ammette di aver cercato di manipolare la trascrizione della telefonata Trump-Zalensky per “salvare” il piddino Biden &amp; son (“non mi sembrava giusto che uno stato estero indagasse uno americano""). 
https://t.co/QGqKrmu09E","['trump', 'biden']",2019-10-30 12:52:21,in giro
1189444369935405056,FalluccaMarco,"Ankara spara sulle truppe siriane, Congresso Usa spara alla Turchia (e a Trump) sul genocidio armeno&lt;br&gt;&lt;br&gt;Remocontro - https://t.co/eHwyvT9kSb https://t.co/PohqGPTTNn",['trump'],2019-10-30 07:30:11,"Agugliano, Marche"
1189461265615409152,Christunstall8,@DonaldDalesandr @ltnldy805 @realDonaldTrump Disco Donnie😂😂,['trump'],2019-10-30 08:37:19,
1189663721813159937,YankeeJohnnie,@nelsonwendella @stockguy61 @realDonaldTrump @GreggJarrett Morongate,['trump'],2019-10-30 22:01:48,Earth is my homeworld
1189649084279410689,Wasachii,@realDonaldTrump ahahaahaha,['trump'],2019-10-30 21:03:38,Yurop
1189389131371155457,jimolson90_jim,@RepMattGaetz @realDonaldTrump Haha haha. Stupid Watergate,['trump'],2019-10-30 03:50:41,
1189579287512391681,newscomunicati,#annunci #news https://t.co/sfoERF8iGN Incontro Mattarella-Trump: nella delegazione italiana anche #DanieliS.p.A. #comunicatistampa,['trump'],2019-10-30 16:26:18,Italia
1189685034841714689,swon26,@GOPChairwoman @realDonaldTrump @jaredkushner MAFIA FAMILY!,['trump'],2019-10-30 23:26:30,NYC
1189458128389201920,EmilioBerettaF1,"Trump cerca alleati nella guerra per il 5G, ma l’Europa è divisa in due  https://t.co/wmV7LvaqVb di @linkiesta",['trump'],2019-10-30 08:24:51,"Lombardia, Italia,Europa"
1189441382051655682,andrea_grizzi,Sono abbastanza sorpreso che Trump non abbia twittato prima dell'inizio dell'operazione su come avesse di persona catturato il capo dell'isis https://t.co/NOhKBMLKJn,['trump'],2019-10-30 07:18:18,
1189612969929465856,gjoegl,@Scuilibrato Parlero con trump ti faro' mettere sulla copertina TIME😂😂😂👻👻,['trump'],2019-10-30 18:40:08,
1189441499332784128,RomanoRubbi,@Ingestibile79 @ayurbea protestiamo contro la propaganda dei politici poi nel nostro piccolo siamo tutti potenziali agit prop. La Tesei è diventata Presidente dell'Umbria non della BCE. neppure Trump può da solo stampare o abbassare i tassi. Ha usato un termine infelice ma è ciò che può fare,['trump'],2019-10-30 07:18:46,
1189682795557392385,JoeVasapollo,#BreakingNews: il Presidente Trump ha appena chiamato il Presidente Lotito per trattare la cessione a titolo definitivo di @Acerbi_Fra per essere utilizzato come lancia missili nelle operazioni NATO,['trump'],2019-10-30 23:17:36,"Rome, New York, London, Dubai"
1189527479318433793,radioromalibera,"📣 Nuovo Podcast! ""50 - La “cura” Trump funziona, 900 cliniche senza fondi"" su @Spreaker #aborto #trump https://t.co/Z2XXe9y4jE",['trump'],2019-10-30 13:00:26,
1189613656323088384,spirito_vino,@anna_salvaje @silviasplash Guerrafondaia! Anche Trump se la ride!,['trump'],2019-10-30 18:42:52,
1189559846166769664,ilsuperuovo,"Dall'Agorà del Superuovo, il nostro gruppo ufficiale. Un'idea di Guido Bigioli #meme #trump #dante #cultura #divertente #ilsuperuovo https://t.co/SXQu4KTRq1",['trump'],2019-10-30 15:09:02,
1189450270658433029,paologdmara,Le cose che Trump non doveva dire sull'operazione contro Baghdadi - Il Post https://t.co/ukhnIRKBRD,['trump'],2019-10-30 07:53:38,"Milano, Lombardia"
1189666161056714752,bizcommunityit,Trump gela l'Asia. Macron torna in Cina - https://t.co/6LOZZQy5tc #finanzaemercati https://t.co/Oj6FR8s6ez,['trump'],2019-10-30 22:11:30,
1189446130825867264,mazzettam,"@leopadanofe @Alessia_ing @Daniela19633 più che altro il problema è che voi siete chiusi in un loop che Libero che vi rifila le balle di Trump e voi che ve le bevete tutte.
Il governo italiano come l'ucraino non è in causa, è stato solo tirato in mezzo a dai tentativi di commettere reati da parte dei trumpisti.",['trump'],2019-10-30 07:37:11,Italia
1189496049733373952,torino_roberto,"Barzellettina.....

Dall'inferno,🔥 Trump chiama negli Usa 🇺🇸 per sapere com'è la situazione nel Paese dopo la sua morte.*
*Parla per due minuti. ⏱*
*Messo giù il ricevitore,☎ Satana👹 gli dice che per la chiamata gli... https://t.co/JJS7EjD50p",['trump'],2019-10-30 10:55:32,Vasto
1189593760822378496,GerdaSpencer2,@realDonaldTrump Dims are Anti America and Anti Americans.,['trump'],2019-10-30 17:23:48,
1189444365434920960,EnnioRemondino,"(Ankara spara sulle truppe siriane, Congresso Usa spara alla Turchia (e a Trump) sul genocidio armeno) Remocontro - https://t.co/PaPHtardcA https://t.co/WInCf2ugO8",['trump'],2019-10-30 07:30:10,Roma
1189430507097985026,BKTPGroup,"#Che cosa medita Amazon contro Trump sul contratto cloud del Pentagono vinto da Microsoft - Startmag Web magazine Che cosa medita Amazon contro Trump sul contratto cloud del Pentagono vinto da Microsoft  Startmag ... https://t.co/0yxE9uVHU7 News, Web https://t.co/KkaRWGuMAK",['trump'],2019-10-30 06:35:06,Parma
1189550302996893697,_Maka72,@bonnie379 la visitina a Trump sta dando i suoi frutti,['trump'],2019-10-30 14:31:07,Treviso
1189507779976925184,EmeiMarkus,@neXtquotidiano Me la vedo VOX dall'alto del prefisso telefonico a dialogare con Trump per la cessazione della sudditanza.,['trump'],2019-10-30 11:42:09,Milano
1189445912277458944,tamas_raga,@ciocci Donald Trump ultimo antifascista,['trump'],2019-10-30 07:36:18,
1189398877520089089,JPYanez1,@RepMarkMeadows @realDonaldTrump Pinocchios,['trump'],2019-10-30 04:29:25,
1189482802514931712,crisspinella,"Camera Rappresentanti #Usa riconosce genocidio armeno. Ira #Turchia.
Convocato amb. #Washington ad #Ankara.
Nuove tensioni dopo la #Siria a due settimane dall'incontro di #Erdogan con #Trump alla #CasaBianca.
https://t.co/5I6RMK0xYl",['trump'],2019-10-30 10:02:54,Istanbul
1189483516859473920,fulvioscaglione,"Trump, Putin e la fine dell’Isis - Al Baghdadi è stato eliminato perché l'Isis stesso non serviva più. Fallito il progetto di smembramento della Siria, Usa, Turchia e Russia cercano un dialogo e nuovi equilibri in Medio Oriente. https://t.co/bO6unVeo0N",['trump'],2019-10-30 10:05:44,Italy
1189570616006991873,PaoloGiardinie2,"@pbecchi Caro Paolo, Conte sta facendo il Trump della situazione! Trump mette i dazi alle merci italiane e Conte le tassa!",['trump'],2019-10-30 15:51:50,
1189609249816612864,AncoraFischia,#Baghdadi: il delirante racconto di #Trump... https://t.co/sWxwHX2Fgw,['trump'],2019-10-30 18:25:21,Rimini 
1189639681845190656,granieri_gianlu,"@bordoni_saker @Comunardo Socializzare le perdite e privatizzare i profitti! Infatti sta cosa non è chiara, loro fanno i danni ma i dazi ce li becchiamo tutti da Trump!",['trump'],2019-10-30 20:26:17,
1189579155857387520,Ilpuntogia,#gretathumberg all’onu pedofila ci è entrata perché ha il codice di trump.,['trump'],2019-10-30 16:25:46,
1189677405696344064,Rojname_com,"Donald Trump: il successore di Al Baghdadi ucciso
https://t.co/7co1ZtG3m2",['trump'],2019-10-30 22:56:11,"Kurdistan, Europe"
1189502675345444866,campagnandrea33,"#snooker Alle 12,25 Live su Eurosport 1 si conclude la terza giornata del World Open. Vedremo Trump-Liang (match principale) e O'Donnell-Ding",['trump'],2019-10-30 11:21:52,"da Parma a Milano, sola andata"
1189545724809220096,PsicheMKD,"@martinacarletti @italiasovrana Comunque al momento il punto non è tanto liberali (si può essere liberali e adottare politiche protezionistiche, come Trump) contro socialisti, ma sovranisti contro globalisti. Sarebbe utile  ristabilire la sovranità politica in primis.",['trump'],2019-10-30 14:12:56,United States
1189524082838134784,AlesperaLM,ho appena scoperto che mio cugino americano supporta Trump we-,['trump'],2019-10-30 12:46:56,
1189529318910808065,jimmyjamesroz,@realDonaldTrump THE MAGA ECONOMY!!!,['trump'],2019-10-30 13:07:44,"Michigan, USA"
1189612550171844609,paologdmara,"https://t.co/DP4dRty08X: Maurizio Molinari, rivelazione a L'aria che tira: ""Giuseppe Conte è accerchiato da due Donald Trump"".
https://t.co/iMNI1zFjI8

tramite @GoogleNews",['trump'],2019-10-30 18:38:28,"Milano, Lombardia"
1189629348174807041,giudiiiiiiiii,@ego_sono Usa quello dove ti chiami donald trump 👀,['trump'],2019-10-30 19:45:13,#PAFI #vivalafiga 
1189570017354010624,RadioPotus,"🇺🇸 Jimmy Kimmel ha messo a confronto l’annuncio di #Obama della morte di Bin Laden e quello di #Trump su #alBaghdadi. Sono proprio due mondi differenti a confronto. 
A voi ogni commento e riflessione! https://t.co/bdHCZ3G5xW",['trump'],2019-10-30 15:49:27,
1189638048172122112,BarbaraRaval,"@gabrillasarti2 @yellowbeppe Temo che Trump abbia bisogno di ancora un po' di tempo per abituare la gente a qualcosa di troppo grosso, che non potremmo sopportare, e non parlo di #spygate, ma di un #DeepState  capace di ogni aberrazione.
#QANON2019",['trump'],2019-10-30 20:19:47,Viareggio -  Multimedia
1189624306059403266,annaguaita,"#Clinton chiese un parere all'ufficio etico del governo, #Trump non ci pensa neanche, e così contribuisce a sgretolare quelle tradizioni etiche che rendevano la democrazia americana un esempio da imitare...  https://t.co/QPHRyFOHgf di @YahooNews #Avvocato #gratis #Presidente",['trump'],2019-10-30 19:25:11,new york
1189452300605149184,GiovanniFanfoni,"@sneerbear @IlhanMN @RashidaTlaib @realDonaldTrump Questa è una pessima banalizzazione (tanto più che il termine ""genocidio"" fu coniato proprio per indicare lo sterminio degli Armeni da parte dei Turchi) con una punta di negazionismo (dato che solo gli storici turchi mettono in discussione il Medz Yeghern) https://t.co/occnYB5VCM",['trump'],2019-10-30 08:01:42,"Milano, Italia"
1189608052930035712,Anon_r2d2,Continui. Trollare tutti mr.trump? https://t.co/LnZHrGvHcc,['trump'],2019-10-30 18:20:36,Kekistan
1189670375103307776,Animamigrante,"@Ro57748612 Anche perché una politica pseudo-isolazionista che ritorni al pre-Bush jr agli americani piace.
Ma vuoi mettere dire ""mandiamo ancora più truppe e facciamo bombardare un altro po' la zona"" e far fare a Trump la figura del pacifistahahahahahahahahahahaha...",['trump'],2019-10-30 22:28:15,Sulla destra della gaussiana
